Time,Lat_GPS,Lon_GPS,Lat_0,Lon_0,Target_Lat,Target_Lon,X_GPS,Y_GPS,X_EKF,Y_EKF,X_Pred,Y_Pred,X_ODO,Y_ODO,Theta,Theta_Target,Theta_Err,VL,VR,DWA_V,DWA_Omega,V_Aktual,Omega_Aktual,PWM_L,PWM_R,Dist_GPS,Dist_EKF,Dist_Travelled,WP,ETA_kf,ETA_raw,X_obs,Y_obs,Bump_Sta,Haz_Sta,Pothole_Sta,Frame,FPS,Latency,Arbiter
1783678087.43200,-7.05089,110.39896,-7.05112,110.39928,-7.05089,110.39896,-35.40100,25.32000,-27.79300,20.00700,,,-27.87515,20.07647,142.54230,148.60000,10.19000,0.38900,0.37200,0.00000,0.00000,0.38000,0.25530,144,135,0.85786,9.89864,29.71900,0.00000,26.30000,2.30000,,,,0,,2318,7.82000,3.74000,CRUISE
1783678087.62300,-7.05089,110.39896,-7.05112,110.39928,-7.05089,110.39896,-35.40100,25.32000,-27.79300,20.00700,,,-27.93338,20.11997,145.34017,148.60000,10.19000,0.38900,0.37200,0.00000,0.00000,0.38000,0.25530,144,135,0.85786,9.89864,29.72000,0.00000,26.10000,2.30000,,,,0,,2319,7.84000,1.53000,CRUISE
1783678087.80900,-7.05089,110.39896,-7.05112,110.39928,-7.05089,110.39896,-35.40100,25.32000,-27.89100,20.09200,,,-27.89100,20.09200,141.10000,148.80000,7.65000,0.33800,0.36900,0.00000,0.00000,0.35400,0.00220,45,45,0.85786,9.77074,30.06100,0.00000,26.10000,2.30000,,,,0,,2321,7.77000,1.01000,CRUISE
1783678087.99600,-7.05089,110.39896,-7.05112,110.39928,-7.05089,110.39896,-35.40100,25.32000,-27.93800,20.12900,,,-27.93800,20.12900,141.90000,148.80000,6.86000,0.37600,0.39300,0.00000,0.00000,0.38400,0.00000,75,75,0.85786,9.71137,30.12500,0.00000,26.10000,2.30000,,,,0,,2322,7.77000,1.01000,CRUISE
1783678088.18400,-7.05089,110.39896,-7.05112,110.39928,-7.05089,110.39896,-35.40100,25.32000,-28.00800,20.18400,,,-28.00800,20.18400,142.10000,148.90000,6.79000,0.39600,0.39900,0.00000,0.00000,0.39800,0.18650,135,135,0.85786,9.62300,30.21700,0.00000,25.40000,2.30000,,,,0,,2323,7.75000,2.01000,CRUISE
1783678088.37300,-7.05089,110.39896,-7.05112,110.39928,-7.05089,110.39896,-35.40100,25.32000,-28.00800,20.18400,,,-28.06776,20.22968,144.11969,148.90000,6.79000,0.39600,0.39900,0.00000,0.00000,0.39800,0.18650,135,135,0.85786,9.62300,30.21700,0.00000,25.40000,2.30000,,,,0,,2325,7.66000,0.00000,CRUISE
1783678088.55700,-7.05089,110.39896,-7.05112,110.39928,-7.05089,110.39896,-35.40100,25.32000,-28.00800,20.18400,,,-28.12747,20.27210,146.08608,148.90000,6.79000,0.39600,0.39900,0.00000,0.00000,0.39800,0.18650,135,135,0.85786,9.62300,30.21700,0.00000,25.40000,2.30000,,,,0,,2326,7.64000,1.55000,CRUISE
1783678088.74600,-7.05089,110.39896,-7.05112,110.39928,-7.05089,110.39896,-35.40100,25.32000,-28.08000,20.24000,,,-28.08000,20.24000,142.40000,148.90000,6.49000,0.45000,0.46600,0.00000,0.00000,0.45800,-0.05240,164,140,0.85786,9.53243,30.53900,0.00000,25.30000,2.30000,-31.05981,19.01181,,0,,2328,7.64000,2.54000,CRUISE
1783678088.93600,-7.05089,110.39896,-7.05112,110.39928,-7.05089,110.39896,-36.24400,26.54100,-28.42400,20.44500,,,-28.42400,20.44500,143.40000,148.90000,5.50000,0.31400,0.38400,0.00000,0.00000,0.34900,-0.01530,60,60,1.38000,9.13198,30.60900,0.00000,25.30000,2.30000,-31.28486,19.08656,,0,,2329,7.59000,2.11000,CRUISE
1783678089.12000,-7.05088,110.39896,-7.05112,110.39928,-7.05089,110.39896,-36.24400,26.54100,-28.45400,20.46800,,,-28.45400,20.46800,142.90000,148.90000,6.08000,0.36300,0.38500,0.00000,0.00000,0.37400,0.10690,90,90,1.38000,9.09441,30.65000,0.00000,23.80000,3.60000,-31.22222,18.93986,,0,,2330,7.65000,5.12000,CRUISE
1783678089.30700,-7.05088,110.39896,-7.05112,110.39928,-7.05089,110.39896,-36.24400,26.54100,-28.50200,20.50300,,,-28.50200,20.50300,142.60000,149.00000,6.37000,0.38200,0.39200,0.00000,0.00000,0.38700,0.25090,120,120,1.38000,9.03524,30.71500,0.00000,23.80000,3.60000,-31.16858,18.92599,,0,,2332,7.65000,2.00000,CRUISE
1783678089.49400,-7.05088,110.39896,-7.05112,110.39928,-7.05089,110.39896,-36.24400,26.54100,-28.50200,20.50300,,,-28.55984,20.54616,145.28099,149.00000,6.37000,0.38200,0.39200,0.00000,0.00000,0.38700,0.25090,120,120,1.38000,9.03524,30.71500,0.00000,23.80000,3.60000,-31.07815,18.62904,,0,,2333,7.67000,1.00000,CRUISE
1783678089.68300,-7.05088,110.39896,-7.05112,110.39928,-7.05089,110.39896,-36.24400,26.54100,-28.50200,20.50300,,,-28.62054,20.58717,148.00230,149.00000,6.37000,0.38200,0.39200,0.00000,0.00000,0.38700,0.25090,120,120,1.38000,9.03524,30.71000,0.00000,23.60000,3.60000,-30.94204,18.49671,,0,,2335,7.69000,4.08000,CRUISE
1783678089.87100,-7.05088,110.39896,-7.05112,110.39928,-7.05089,110.39896,-36.24400,26.54100,-28.60700,20.58200,,,-28.60700,20.58200,144.20000,149.10000,4.88000,0.37000,0.33200,0.00000,0.00000,0.35100,-0.11130,18,18,1.38000,8.90455,31.06300,0.00000,23.60000,3.60000,-30.71327,18.30744,,0,,2336,7.70000,1.57000,CRUISE
1783678090.06100,-7.05088,110.39896,-7.05112,110.39928,-7.05089,110.39896,-36.24400,26.54100,-28.64600,20.61000,,,-28.64600,20.61000,145.10000,149.10000,4.03000,0.38000,0.33100,0.00000,0.00000,0.35500,-0.09600,78,78,1.38000,8.85670,31.11200,0.00000,23.60000,3.60000,-30.93871,18.53838,,0,,2338,7.72000,2.52000,CRUISE
1783678090.24700,-7.05088,110.39895,-7.05112,110.39928,-7.05089,110.39896,-37.08700,26.96500,-28.94800,20.77900,,,-28.97576,20.79836,145.63642,149.00000,3.86000,0.37500,0.33400,0.00000,0.00000,0.35500,0.09820,138,138,1.99125,8.51079,31.15000,0.00000,22.20000,5.20000,-31.24897,18.70537,,0,,2339,7.77000,3.00000,CRUISE
1783678090.43200,-7.05088,110.39895,-7.05112,110.39928,-7.05089,110.39896,-37.08700,26.96500,-29.00400,20.81800,,,-29.03290,20.83808,145.47211,149.00000,3.84000,0.38100,0.36400,0.00000,0.00000,0.37200,0.05020,138,138,1.99125,8.44270,31.20500,0.00000,22.20000,5.20000,,,,0,,2341,7.76000,9.72000,CRUISE
1783678090.62000,-7.05088,110.39895,-7.05112,110.39928,-7.05089,110.39896,-37.08700,26.96500,-29.00400,20.81800,,,-29.09037,20.87742,146.01056,149.00000,3.84000,0.38100,0.36400,0.00000,0.00000,0.37200,0.05020,138,138,1.99125,8.44270,31.20500,0.00000,22.20000,5.20000,-31.20073,18.61349,,0,,2342,7.72000,3.27000,CRUISE
1783678090.80600,-7.05088,110.39895,-7.05112,110.39928,-7.05089,110.39896,-37.08700,26.96500,-29.07600,20.86700,,,-29.07600,20.86700,145.30000,149.10000,3.78000,0.43800,0.43100,0.00000,0.00000,0.43500,-0.01310,160,144,1.99125,8.35576,31.52100,0.00000,22.00000,5.20000,-31.17694,18.59023,,0,,2343,7.74000,3.27000,CRUISE
1783678090.98600,-7.05088,110.39895,-7.05112,110.39928,-7.05089,110.39896,-37.08700,26.96500,-29.12100,20.89800,,,-29.12100,20.89800,144.90000,149.10000,4.17000,0.23300,0.39300,0.00000,0.00000,0.31300,0.24870,36,36,1.99125,8.30122,31.56000,0.00000,22.00000,5.20000,,,,0,,2345,7.77000,2.53000,CRUISE
1783678091.17600,-7.05088,110.39895,-7.05112,110.39928,-7.05089,110.39896,-37.08700,27.28400,-29.68900,21.24000,,,-29.68900,21.24000,143.40000,149.10000,5.68000,0.34100,0.37000,0.00000,0.00000,0.35500,0.24430,96,96,2.28425,7.63821,31.63000,0.00000,19.90000,5.90000,-31.63488,18.80244,,0,,2346,7.76000,4.03000,CRUISE
1783678091.36000,-7.05088,110.39895,-7.05112,110.39928,-7.05089,110.39896,-37.08700,27.28400,-29.73700,21.27500,,,-29.73700,21.27500,142.80000,149.20000,6.37000,0.37100,0.37400,0.00000,0.00000,0.37200,0.05670,126,126,2.28425,7.57905,31.69600,0.00000,19.90000,5.90000,-31.70830,18.85795,,0,,2348,7.79000,1.52000,CRUISE
1783678091.54400,-7.05088,110.39895,-7.05112,110.39928,-7.05089,110.39896,-37.08700,27.28400,-29.73700,21.27500,,,-29.79170,21.31630,143.39859,149.20000,6.37000,0.37100,0.37400,0.00000,0.00000,0.37200,0.05670,126,126,2.28425,7.57905,31.69600,0.00000,19.90000,5.90000,-31.49536,18.65251,,0,,2349,7.81000,2.00000,CRUISE
1783678091.73200,-7.05088,110.39895,-7.05112,110.39928,-7.05089,110.39896,-37.08700,27.28400,-29.73700,21.27500,,,-29.84778,21.35772,144.00743,149.20000,6.37000,0.37100,0.37400,0.00000,0.00000,0.37200,0.05670,126,126,2.28425,7.57905,31.70000,0.00000,19.70000,5.90000,-31.44406,18.70029,,0,,2351,7.72000,2.52000,CRUISE
1783678091.91900,-7.05088,110.39895,-7.05112,110.39928,-7.05089,110.39896,-37.08700,27.28400,-29.82300,21.34200,,,-29.82300,21.34200,142.40000,149.30000,6.86000,0.38500,0.40500,0.00000,0.00000,0.39500,0.08730,24,24,2.28425,7.47088,32.02700,0.00000,19.70000,5.90000,-31.43819,18.61087,,0,,2352,7.67000,2.02000,CRUISE
1783678092.10700,-7.05088,110.39895,-7.05112,110.39928,-7.05089,110.39896,-37.08700,27.28400,-29.87100,21.37900,,,-29.87100,21.37900,141.50000,149.30000,7.81000,0.30300,0.38000,0.00000,0.00000,0.34200,0.17780,54,54,2.28425,7.41071,32.08200,0.00000,19.70000,5.90000,,,,0,,2353,7.67000,1.96000,CRUISE
1783678092.29300,-7.05088,110.39895,-7.05112,110.39928,-7.05089,110.39896,-37.08700,27.28400,-29.90000,21.40300,,,-29.92686,21.42530,141.00751,149.40000,9.01000,0.35800,0.37600,0.00000,0.00000,0.36700,0.12980,54,54,2.28425,7.37353,32.12000,0.00000,19.10000,5.90000,,,,0,,2355,7.67000,2.04000,CRUISE
1783678092.48500,-7.05088,110.39895,-7.05112,110.39928,-7.05089,110.39896,-37.08700,27.28400,-29.94800,21.44100,,,-29.97526,21.46395,141.09830,149.40000,9.57000,0.38000,0.38100,0.00000,0.00000,0.38100,0.22360,144,136,2.28425,7.31287,32.18900,0.00000,19.10000,5.90000,,,,0,,2357,7.76000,1.00000,CRUISE
1783678092.67100,-7.05088,110.39895,-7.05112,110.39928,-7.05089,110.39896,-37.08700,27.28400,-29.94800,21.44100,,,-30.03103,21.50801,143.48814,149.40000,9.57000,0.38000,0.38100,0.00000,0.00000,0.38100,0.22360,144,136,2.28425,7.31287,32.18900,0.00000,19.10000,5.90000,,,,0,,2358,7.85000,1.01000,CRUISE
1783678092.85900,-7.05088,110.39895,-7.05112,110.39928,-7.05089,110.39896,-37.08700,27.28400,-29.94800,21.44100,,,-30.08889,21.54991,145.89069,149.40000,9.57000,0.38000,0.38100,0.00000,0.00000,0.38100,0.22360,165,135,2.28425,7.31287,32.19000,0.00000,19.00000,5.90000,,,,0,,2360,7.88000,1.00000,CRUISE
1783678093.04300,-7.05088,110.39895,-7.05112,110.39928,-7.05089,110.39896,-37.08700,27.28400,-30.04500,21.52500,,,-30.04500,21.52500,140.40000,149.60000,9.20000,0.34000,0.35800,0.00000,0.00000,0.34900,0.00000,42,42,2.28425,7.18666,32.52700,0.00000,19.00000,5.90000,,,,0,,2361,7.86000,1.00000,CRUISE
1783678093.22400,-7.05088,110.39895,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.02700,-30.39100,21.73100,,,-30.39100,21.73100,141.00000,149.60000,8.65000,0.35000,0.36600,0.00000,0.00000,0.35800,0.08730,102,102,3.82228,6.78399,32.60400,0.00000,19.00000,5.90000,,,,0,,2362,7.83000,2.51000,CRUISE
1783678093.40700,-7.05087,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.02700,-30.44200,21.77300,,,-30.44200,21.77300,141.00000,149.70000,8.71000,0.36500,0.37700,0.00000,0.00000,0.37100,-0.05890,132,132,3.82228,6.71876,32.67300,0.00000,17.50000,9.90000,,,,0,,2364,7.73000,3.01000,CRUISE
1783678093.59000,-7.05087,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.02700,-30.44200,21.77300,,,-30.49445,21.81570,140.38477,149.70000,8.71000,0.36500,0.37700,0.00000,0.00000,0.37100,-0.05890,132,132,3.82228,6.71876,32.67300,0.00000,17.50000,9.90000,,,,0,,2365,7.69000,2.02000,CRUISE
1783678093.77600,-7.05087,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.02700,-30.44200,21.77300,,,-30.54759,21.85994,139.75587,149.70000,8.71000,0.36500,0.37700,0.00000,0.00000,0.37100,-0.05890,132,132,3.82228,6.71876,32.67000,0.00000,17.40000,9.90000,,,,0,,2367,7.79000,10.12000,CRUISE
1783678093.96400,-7.05087,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.02700,-30.50900,21.82700,,,-30.50900,21.82700,141.60000,149.80000,8.21000,0.42100,0.44400,0.00000,0.00000,0.43300,-0.19960,164,138,3.82228,6.63369,32.98400,0.00000,17.40000,9.90000,,,,0,,2368,7.75000,1.51000,CRUISE
1783678094.15200,-7.05087,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.02700,-30.56600,21.87000,,,-30.56600,21.87000,144.10000,149.90000,5.83000,0.22600,0.39300,0.00000,0.00000,0.30900,0.13420,164,138,3.82228,6.56280,33.04000,0.00000,17.40000,9.90000,,,,0,,2369,7.74000,4.63000,CRUISE
1783678094.34200,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-30.86200,22.04900,,,-30.86200,22.04900,143.00000,150.00000,6.97000,0.26400,0.39000,0.00000,0.00000,0.32700,0.07850,90,90,4.15048,6.21695,33.10000,0.00000,16.00000,10.70000,,,,0,,2371,7.72000,2.16000,CRUISE
1783678094.53300,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-30.91600,22.08900,,,-30.94386,22.11015,143.81010,150.00000,7.24000,0.34300,0.39700,0.00000,0.00000,0.37000,0.18650,120,120,4.15048,6.15018,33.15200,0.00000,16.00000,10.70000,,,,0,,2372,7.71000,1.00000,CRUISE
1783678094.71800,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-30.91600,22.08900,,,-30.99943,22.15007,145.78632,150.00000,7.24000,0.34300,0.39700,0.00000,0.00000,0.37000,0.18650,120,120,4.15048,6.15018,33.15200,0.00000,16.00000,10.70000,,,,0,,2374,7.70000,1.51000,CRUISE
1783678094.90400,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-30.91600,22.08900,,,-31.05653,22.18818,147.76910,150.00000,7.24000,0.34300,0.39700,0.00000,0.00000,0.37000,0.18650,120,120,4.15048,6.15018,33.15000,0.00000,15.90000,10.70000,,,,0,,2375,7.73000,1.51000,CRUISE
1783678095.09100,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-31.01800,22.16600,,,-31.01800,22.16600,143.80000,150.20000,6.40000,0.31800,0.36600,0.00000,0.00000,0.34200,0.10250,18,18,4.15048,6.02338,33.49600,0.00000,15.90000,10.70000,,,,0,,2377,7.81000,1.00000,CRUISE
1783678095.27700,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-31.06900,22.20400,,,-31.06900,22.20400,144.00000,150.30000,6.29000,0.35200,0.37500,0.00000,0.00000,0.36300,0.07200,78,78,4.15048,5.96024,33.56300,0.00000,15.90000,10.70000,,,,0,,2378,7.81000,3.52000,CRUISE
1783678095.46600,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-31.08400,22.21400,,,-31.11229,22.23463,143.57805,150.30000,6.32000,0.35900,0.37500,0.00000,0.00000,0.36700,-0.05890,138,138,4.15048,5.94226,33.58000,0.00000,15.30000,10.70000,,,,0,,2380,7.83000,1.01000,CRUISE
1783678095.65300,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-31.13200,22.24900,,,-31.16028,22.26954,143.87251,150.30000,6.33000,0.36800,0.38600,0.00000,0.00000,0.37700,-0.02400,138,138,4.15048,5.88322,33.64400,0.00000,15.30000,10.70000,,,,0,,2381,7.83000,1.57000,CRUISE
1783678095.84200,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-31.13200,22.24900,,,-31.21778,22.31162,143.61261,150.30000,6.33000,0.36800,0.38600,0.00000,0.00000,0.37700,-0.02400,138,138,4.15048,5.88322,33.64400,0.00000,15.30000,10.70000,,,,0,,2382,7.75000,1.52000,CRUISE
1783678096.03000,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-31.20300,22.30100,,,-31.20300,22.30100,144.30000,150.40000,6.15000,0.42800,0.45200,0.00000,0.00000,0.44000,-0.04150,6,6,4.15048,5.79580,33.96000,0.00000,15.10000,10.70000,,,,0,,2384,7.67000,2.00000,CRUISE
1783678096.21600,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-31.25000,22.33300,,,-31.25000,22.33300,147.50000,150.50000,2.99000,0.38200,0.31000,0.00000,0.00000,0.34600,-0.07850,66,66,4.15048,5.73913,34.00500,0.00000,15.10000,10.70000,,,,0,,2385,7.68000,1.51000,CRUISE
1783678096.39900,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-31.30500,22.36900,,,-31.30500,22.36900,148.60000,150.50000,1.91000,0.36100,0.36000,0.00000,0.00000,0.36100,0.06110,96,96,4.15048,5.67353,34.07000,0.00000,14.60000,10.70000,,,,0,,2387,7.73000,3.01000,CRUISE
1783678096.58200,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-31.35400,22.39900,,,-31.35400,22.39900,148.70000,150.50000,1.85000,0.37100,0.37800,0.00000,0.00000,0.37500,-0.05240,126,126,4.15048,5.61611,34.13600,0.00000,14.60000,10.70000,,,,0,,2388,7.79000,2.00000,CRUISE
1783678096.77200,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-31.35400,22.39900,,,-31.41485,22.43621,148.12894,150.50000,1.85000,0.37100,0.37800,0.00000,0.00000,0.37500,-0.05240,126,126,4.15048,5.61611,34.13600,0.00000,14.60000,10.70000,,,,0,,2390,7.85000,1.02000,CRUISE
1783678096.95900,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-31.35400,22.39900,,,-31.47431,22.47337,147.56761,150.50000,1.85000,0.37100,0.37800,0.00000,0.00000,0.37500,-0.05240,126,126,4.15048,5.61611,34.14000,0.00000,14.40000,10.70000,,,,0,,2391,7.61000,2.00000,CRUISE
1783678097.14000,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-31.44800,22.45600,,,-31.44800,22.45600,147.50000,150.60000,3.07000,0.42200,0.37800,0.00000,0.00000,0.40000,-0.27270,21,21,4.15048,5.50624,34.47100,0.00000,14.40000,10.70000,,,,0,,2393,7.86000,1.52000,CRUISE
1783678097.32500,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-31.50000,22.49000,,,-31.50000,22.49000,148.10000,150.60000,2.56000,0.37400,0.32100,0.00000,0.00000,0.34700,0.04150,81,81,4.15048,5.44424,34.52800,0.00000,14.40000,10.70000,,,,0,,2394,7.86000,2.00000,CRUISE
1783678097.51500,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-31.53200,22.51000,,,-31.56099,22.52777,148.67998,150.60000,2.12000,0.36400,0.34500,0.00000,0.00000,0.35400,0.03270,81,81,4.15048,5.40655,34.57000,0.00000,13.80000,10.60000,,,,0,,2395,7.79000,2.51000,CRUISE
1783678097.69900,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-31.58100,22.53900,,,-31.61049,22.55700,148.58820,150.70000,2.06000,0.37000,0.36800,0.00000,0.00000,0.36900,-0.00220,141,141,4.15048,5.34962,34.62800,0.00000,13.80000,10.60000,,,,0,,2397,7.79000,1.00000,CRUISE
1783678097.88500,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-31.58100,22.53900,,,-31.66896,22.59271,148.56479,150.70000,2.06000,0.37000,0.36800,0.00000,0.00000,0.36900,-0.00220,141,141,4.15048,5.34962,34.62800,0.00000,13.80000,10.60000,,,,0,,2398,7.79000,1.55000,CRUISE
1783678098.07400,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-38.77300,28.45200,-31.58100,22.53900,,,-31.72868,22.62923,148.54088,150.70000,2.06000,0.37000,0.36800,0.00000,0.00000,0.36900,-0.00220,159,147,4.15048,5.34962,34.63000,0.00000,13.70000,10.60000,,,,0,,2400,7.73000,2.52000,CRUISE
1783678098.26400,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-40.45800,29.56600,-32.01100,22.79000,,,-32.01100,22.79000,150.10000,150.80000,0.64000,0.40900,0.21900,0.00000,0.00000,0.31400,-0.25090,39,39,6.09605,4.85180,34.97900,0.00000,13.70000,10.60000,,,,0,,2401,7.69000,2.55000,CRUISE
1783678098.45000,-7.05086,110.39893,-7.05112,110.39928,-7.05089,110.39896,-40.45800,29.56600,-32.05600,22.81600,,,-32.05600,22.81600,152.40000,150.80000,-1.63000,0.36500,0.33200,0.00000,0.00000,0.34800,-0.40470,99,99,6.09605,4.79983,35.03500,0.00000,13.70000,10.60000,,,,0,,2402,7.72000,3.07000,CRUISE
1783678098.63100,-7.05086,110.39891,-7.05112,110.39928,-7.05089,110.39896,-41.30100,29.56600,-32.43500,23.01600,,,-32.43500,23.01600,153.10000,150.60000,-2.47000,0.36400,0.37500,0.00000,0.00000,0.36900,-0.23890,129,129,6.70651,4.37144,35.11100,0.00000,11.30000,17.10000,,,,0,,2404,7.72000,2.00000,CRUISE
1783678098.82100,-7.05086,110.39891,-7.05112,110.39928,-7.05089,110.39896,-41.30100,29.56600,-32.43500,23.01600,,,-32.49688,23.04828,150.51094,150.60000,-2.47000,0.36400,0.37500,0.00000,0.00000,0.36900,-0.23890,129,129,6.70651,4.37144,35.11100,0.00000,11.30000,17.10000,,,,0,,2406,7.90000,1.51000,CRUISE
1783678099.00600,-7.05086,110.39891,-7.05112,110.39928,-7.05089,110.39896,-41.30100,29.56600,-32.43500,23.01600,,,-32.55616,23.08267,147.96859,150.60000,-2.47000,0.36400,0.37500,0.00000,0.00000,0.36900,-0.23890,129,129,6.70651,4.37144,35.11000,0.00000,11.20000,17.10000,,,,0,,2407,7.85000,2.00000,CRUISE
1783678099.18700,-7.05086,110.39891,-7.05112,110.39928,-7.05089,110.39896,-41.30100,29.56600,-32.51200,23.05500,,,-32.51200,23.05500,153.80000,150.60000,-3.18000,0.43500,0.43700,0.00000,0.00000,0.43600,-0.01530,147,160,6.70651,4.28521,35.42800,0.00000,11.20000,17.10000,,,,0,,2408,7.86000,4.11000,CRUISE
1783678099.37600,-7.05086,110.39891,-7.05112,110.39928,-7.05089,110.39896,-41.30100,29.72600,-32.87900,23.25000,,,-32.87900,23.25000,154.90000,150.40000,-4.46000,0.28700,0.36700,0.00000,0.00000,0.32700,0.15600,54,54,6.81267,3.86977,35.49200,0.00000,11.20000,17.10000,,,,0,,2410,7.78000,2.51000,CRUISE
1783678099.56200,-7.05085,110.39891,-7.05112,110.39928,-7.05089,110.39896,-41.30100,29.77900,-33.45100,23.57100,,,-33.45100,23.57100,153.60000,150.40000,-3.29000,0.34800,0.35700,0.00000,0.00000,0.35300,0.12980,84,84,6.84830,3.21387,35.53000,0.00000,8.20000,17.50000,,,,0,,2411,7.80000,1.56000,CRUISE
1783678099.75100,-7.05085,110.39891,-7.05112,110.39928,-7.05089,110.39896,-41.30100,29.77900,-33.50400,23.59700,,,-33.53563,23.61298,154.42378,150.30000,-2.90000,0.37200,0.36900,0.00000,0.00000,0.37100,0.22360,144,144,6.84830,3.15495,35.59900,0.00000,8.20000,17.50000,,,,0,,2413,7.87000,1.51000,CRUISE
1783678099.93900,-7.05085,110.39891,-7.05112,110.39928,-7.05089,110.39896,-41.30100,29.77900,-33.50400,23.59700,,,-33.59875,23.64238,156.82850,150.30000,-2.90000,0.37200,0.36900,0.00000,0.00000,0.37100,0.22360,144,144,6.84830,3.15495,35.59900,0.00000,8.20000,17.50000,,,,0,,2414,7.90000,1.00000,CRUISE
1783678100.12200,-7.05085,110.39891,-7.05112,110.39928,-7.05089,110.39896,-41.30100,29.77900,-33.50400,23.59700,,,-33.66157,23.66851,159.17804,150.30000,-2.90000,0.37200,0.36900,0.00000,0.00000,0.37100,0.22360,144,144,6.84830,3.15495,35.60000,0.00000,8.00000,17.50000,,,,0,,2416,7.90000,2.51000,CRUISE
1783678100.30600,-7.05085,110.39891,-7.05112,110.39928,-7.05089,110.39896,-12195136.00000,1569922.25000,-33.61700,23.65400,,,-33.61700,23.65400,150.70000,150.20000,-0.51000,0.26500,0.38600,0.00000,0.00000,0.32600,0.51710,42,42,12295732.38684,3.02856,35.94200,0.00000,8.00000,17.50000,,,,0,,2417,7.91000,2.52000,CRUISE
1783678100.49200,-7.05085,110.39891,-7.05112,110.39928,-7.05089,110.39896,-42.14400,30.04400,-33.93500,23.82800,,,-33.93500,23.82800,147.40000,150.00000,2.63000,0.26100,0.36600,0.00000,0.00000,0.31400,0.41120,72,72,7.65857,2.66615,35.99400,0.00000,8.00000,17.50000,,,,0,,2419,7.97000,1.01000,CRUISE
1783678100.67800,-7.05085,110.39890,-7.05112,110.39928,-7.05089,110.39896,-42.14400,30.04400,-33.94900,23.83700,,,-33.97478,23.85445,147.40565,150.00000,4.14000,0.31900,0.35400,0.00000,0.00000,0.33600,0.28360,132,132,7.65857,2.64953,36.01000,0.00000,6.70000,19.50000,,,,0,,2420,7.97000,4.04000,CRUISE
1783678100.86700,-7.05085,110.39890,-7.05112,110.39928,-7.05089,110.39896,-42.14400,30.04400,-33.99500,23.86800,,,-34.02233,23.88700,146.24627,150.10000,4.85000,0.35400,0.35700,0.00000,0.00000,0.35600,0.19530,132,132,7.65857,2.59420,36.07600,0.00000,6.70000,19.50000,,,,0,,2422,7.98000,1.00000,CRUISE
1783678101.05200,-7.05085,110.39890,-7.05112,110.39928,-7.05089,110.39896,-42.14400,30.04400,-33.99500,23.86800,,,-34.07733,23.92304,148.31307,150.10000,4.85000,0.35400,0.35700,0.00000,0.00000,0.35600,0.19530,132,132,7.65857,2.59420,36.07600,0.00000,6.70000,19.50000,,,,0,,2423,7.98000,3.00000,CRUISE
1783678101.23600,-7.05085,110.39890,-7.05112,110.39928,-7.05089,110.39896,-42.14400,30.04400,-34.06500,23.91700,,,-34.06500,23.91700,145.00000,150.30000,5.24000,0.42400,0.42800,0.00000,0.00000,0.42600,-0.19960,162,143,7.65857,2.50910,36.39200,0.00000,6.60000,19.50000,,,,0,,2425,8.00000,2.00000,CRUISE
